DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2015-12,99.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-01,99.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-02,100.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-03,100.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-04,96.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-05,96.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-06,97.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-07,95.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-08,96.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-09,94.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-10,94.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-11,93.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2016-12,91.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-01,91.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-02,91.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-03,92.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-04,89.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-05,90.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-06,89.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-07,90.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-08,90.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-09,90.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-10,89.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-11,89.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2017-12,87.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-01,87.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-02,87.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-03,86.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-04,86.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-05,85.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-06,83.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-07,83.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-08,83.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-09,83.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-10,83.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-11,82.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2018-12,82.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-01,82.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-02,82.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-03,81.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-04,82.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-05,81.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-06,80.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-07,80.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-08,79.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-09,79.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-10,79.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-11,78.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2019-12,79.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-01,78.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-02,78.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-03,79.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-04,80.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-05,82.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-06,83.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-07,83.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-08,83.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-09,80.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-10,82.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-11,80.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2020-12,80.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-01,81.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-02,81.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-03,80.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-04,80.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-05,80.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-06,81.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-07,80.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-08,81.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-09,83.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-10,83.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-11,81.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2021-12,83.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-01,80.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-02,84.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-03,84.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-04,83.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-05,85.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-06,85.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-07,82.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-08,86.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-09,87.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-10,88.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-11,85.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2022-12,84.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-01,81.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-02,83.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-03,84.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-04,85.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-05,85.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-06,84.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-07,84.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-08,83.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-09,82.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-10,83.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05321,CZ,2023-11,81.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2014-12,98.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-01,97.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-02,99.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-03,96.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-04,99.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-05,101.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-06,100.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-07,100.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-08,99.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-09,101.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-10,102.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-11,102.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2015-12,101.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-01,101.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-02,103.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-03,101.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-04,100.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-05,99.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-06,100.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-07,100.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-08,100.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-09,101.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-10,100.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-11,100.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2016-12,97.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-01,99.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-02,97.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-03,97.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-04,98.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-05,97.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-06,97.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-07,97.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-08,96.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-09,97.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-10,97.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-11,96.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2017-12,96.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-01,94.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-02,94.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-03,93.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-04,93.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-05,92.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-06,93.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-07,93.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-08,93.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-09,94.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-10,93.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-11,92.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2018-12,92.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-01,92.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-02,92.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-03,92.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-04,92.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-05,91.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-06,92.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-07,91.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-08,91.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-09,91.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-10,91.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-11,91.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2019-12,91.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-01,90.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-02,92.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-03,90.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-04,90.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-05,90.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-06,90.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-07,91.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-08,91.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-09,90.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-10,91.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-11,89.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2020-12,87.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-01,88.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-02,89.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-03,88.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-04,90.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-05,89.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-06,91.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-07,91.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-08,91.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-09,93.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-10,92.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-11,91.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2021-12,91.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-01,90.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-02,92.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-03,94.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-04,96.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-05,96.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-06,95.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-07,98.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-08,98.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-09,102.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-10,101.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-11,97.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2022-12,99.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-01,101.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-02,103.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-03,101.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-04,103.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-05,102.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-06,104.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-07,102.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-08,99.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-09,100.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-10,100.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05322,CZ,2023-11,95.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2014-12,100.9,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-01,100.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-02,99.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-03,100.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-04,100.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-05,101.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-06,100.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-07,99.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-08,99.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-09,100.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-10,100.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-11,99.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2015-12,99.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-01,95.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-02,97.6,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-03,97.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-04,97.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-05,96.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-06,97.1,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-07,95.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-08,93.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-09,94.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-10,92.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-11,93.4,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2016-12,89.8,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-01,90.3,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-02,91.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-03,90.7,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-04,90.2,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-05,89.5,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-06,90.0,
ESTAT:PRC_HICP_MIDX(1.0),19/12/23 11:00:00,M,I15,CP05323,CZ,2017-07,90.6,
